UserId,MovieId,Rating
1712,1339,4.0
1712,1500,4.0
1712,3948,3.0
1712,2391,4.0
1712,70,4.0
1712,3481,4.0
1712,2334,3.0
1712,1059,5.0
1712,2870,4.0
1712,1954,5.0
1712,3160,2.0
1712,2770,2.0
1712,150,5.0
1712,2166,3.0
1712,1580,3.0
1712,3616,2.0
1712,2490,3.0
1712,3471,4.0
1712,3526,5.0
1712,1635,3.0
1712,322,4.0
1712,3071,4.0
1712,2948,4.0
1712,2702,2.0
1712,2109,4.0
1712,3755,2.0
1712,1673,4.0
1712,714,2.0
1712,1404,3.0
1712,457,5.0
1712,924,3.0
1712,1648,2.0
1712,2329,5.0
1712,2712,2.0
1712,3735,4.0
1712,1639,3.0
1713,3300,5.0
1713,3513,3.0
1713,3753,4.0
1713,684,1.0
1714,2858,5.0
1714,260,4.0
1714,1356,3.0
1714,2291,3.0
1714,420,3.0
1714,587,3.0
1714,1409,3.0
1714,3264,4.0
1714,1215,3.0
1714,1500,4.0
1714,597,3.0
1714,3178,4.0
1714,231,3.0
1714,1092,3.0
1714,2311,3.0
1714,520,1.0
1714,2774,4.0
1714,1224,5.0
1714,2474,4.0
1714,3253,3.0
1714,2108,4.0
1714,1476,4.0
1714,3740,4.0
1714,1591,4.0
1714,2001,3.0
1714,3523,4.0
1714,1265,5.0
1714,3552,4.0
1714,1777,3.0
1714,1968,4.0
1714,110,3.0
1714,3261,4.0
1714,1967,4.0
1714,2416,4.0
1714,3638,4.0
1714,517,3.0
1714,1210,3.0
1714,1275,5.0
1714,2502,4.0
1714,3527,3.0
1714,2021,4.0
1714,852,3.0
1714,2302,5.0
1714,2195,3.0
1714,468,3.0
1714,2683,4.0
1714,3707,3.0
1714,1197,4.0
1714,1246,5.0
1714,741,4.0
1714,164,3.0
1714,3448,4.0
1714,2105,5.0
1714,1240,5.0
1714,1148,5.0
1715,3317,4.0
1715,858,5.0
1715,3785,3.0
1715,3301,3.0
1715,2804,5.0
1715,2028,5.0
1715,3893,3.0
1715,3536,4.0
1715,3744,3.0
1716,2719,2.0
1716,357,3.0
1716,531,4.0
1716,2686,4.0
1716,2496,4.0
1716,3174,3.0
1716,2628,2.0
1716,1097,5.0
1716,3615,4.0
1716,2622,3.0
1716,3113,2.0
1716,3053,4.0
1716,253,3.0
1716,356,4.0
1716,2028,3.0
1716,2710,2.0
1716,1644,3.0
1716,2763,3.0
1716,3752,3.0
1716,3798,4.0
1716,1682,4.0
1716,21,1.0
1716,2712,2.0
1716,24,4.0
1716,3160,4.0
1716,3155,3.0
1716,1588,4.0
1716,3100,4.0
1716,608,4.0
1716,2396,5.0
1716,2985,2.0
1716,3052,2.0
1716,3914,4.0
1716,2858,4.0
1716,1569,4.0
1716,593,5.0
1716,1527,5.0
1716,70,1.0
1716,3301,4.0
1717,1704,4.0
1717,1372,1.0
1717,2322,1.0
1717,316,1.0
1717,2025,2.0
1717,110,1.0
1717,3926,3.0
1717,1225,5.0
1717,2745,4.0
1717,2700,4.0
1717,3105,1.0
1717,3819,5.0
1717,908,5.0
1717,1387,4.0
1717,1348,5.0
1717,196,2.0
1717,1732,3.0
1717,1680,5.0
1717,923,5.0
1717,3930,2.0
1717,1237,4.0
1717,778,5.0
1717,968,5.0
1717,1513,4.0
1717,1287,3.0
1717,2396,2.0
1717,2600,5.0
1717,365,4.0
1717,1453,1.0
1717,372,3.0
1717,3347,5.0
1717,1711,2.0
1717,2202,5.0
1717,3556,2.0
1717,2454,3.0
1717,1909,2.0
1717,608,4.0
1717,1965,5.0
1717,3929,4.0
1717,266,2.0
1717,334,3.0
1717,1235,5.0
1717,1958,5.0
1717,2519,4.0
1717,924,5.0
1717,1066,5.0
1717,3052,3.0
1717,1306,5.0
1717,1340,5.0
1717,3788,5.0
1717,1198,5.0
1717,480,3.0
1717,2403,4.0
1717,1449,3.0
1717,515,5.0
1717,2505,1.0
1717,2529,4.0
1717,737,2.0
1717,1950,4.0
1717,3811,3.0
1717,155,4.0
1717,671,5.0
1717,2024,4.0
1717,3527,3.0
1717,1041,3.0
1717,2388,2.0
1717,14,4.0
1717,1104,4.0
1717,3476,5.0
1717,435,3.0
1717,1206,5.0
1717,1673,4.0
1717,1211,5.0
1717,3253,5.0
1717,32,2.0
1717,1527,4.0
1717,2661,3.0
1717,714,5.0
1717,1267,5.0
1717,1199,5.0
1717,1483,5.0
1717,1682,5.0
1717,3504,5.0
1717,58,5.0
1717,1678,4.0
1718,1617,5.0
1718,2692,4.0
1718,480,4.0
1718,2791,5.0
1718,1396,5.0
1718,2268,4.0
1719,223,2.0
1719,2683,5.0
1719,2881,1.0
1719,2541,2.0
1719,1688,2.0
1720,1544,4.0
1720,3863,4.0
1720,3915,4.0
1720,3893,4.0
1720,2291,4.0
1720,1073,4.0
1720,3481,4.0
1720,3363,4.0
1720,1997,4.0
1721,429,1.0
1721,231,1.0
1721,367,4.0
1721,2053,1.0
1721,837,4.0
1721,3087,5.0
1721,2054,3.0
1721,3243,1.0
1721,2918,5.0
1721,3399,3.0
1721,2797,2.0
1721,1592,1.0
1721,3398,4.0
1721,2720,1.0
1721,2036,1.0
1721,2424,2.0
1721,3156,1.0
1721,1580,4.0
1721,2003,2.0
1721,788,2.0
1721,3552,4.0
1721,1367,2.0
1721,374,1.0
1722,1997,5.0
1722,3351,5.0
1722,1982,4.0
1722,1210,4.0
1722,3627,5.0
1722,2660,5.0
1722,1348,5.0
1722,2652,4.0
1722,3923,4.0
1722,2781,5.0
1722,2668,4.0
1722,2650,4.0
1722,1175,4.0
1722,924,4.0
1722,2666,4.0
1722,3709,3.0
1722,3918,4.0
1722,2525,4.0
1722,2634,4.0
1722,3704,5.0
1722,541,5.0
1722,3932,5.0
1722,2654,5.0
1722,198,4.0
1722,2527,5.0
1722,1019,5.0
1722,2148,3.0
1722,1199,5.0
1722,842,4.0
1722,2118,4.0
1722,3676,5.0
1722,879,4.0
1722,3928,3.0
1722,2256,3.0
1722,2010,5.0
1722,1128,4.0
1722,1347,5.0
1722,3018,4.0
1722,1331,4.0
1722,1992,4.0
1722,1345,5.0
1723,1127,5.0
1723,2524,5.0
1723,1762,3.0
1723,3408,2.0
1723,648,5.0
1723,849,3.0
1723,2808,2.0
1723,2968,3.0
1723,1334,1.0
1723,2140,3.0
1723,2009,4.0
1723,405,3.0
1723,2013,5.0
1723,2054,2.0
1723,3698,3.0
1723,1200,5.0
1723,1748,5.0
1723,1590,4.0
1723,329,4.0
1723,1721,5.0
1723,1376,4.0
1723,3704,4.0
1723,2986,3.0
1723,2455,3.0
1723,1373,3.0
1723,3362,4.0
1723,788,1.0
1723,2529,3.0
1723,1744,4.0
1724,1408,5.0
1724,357,3.0
1724,1120,5.0
1724,287,2.0
1724,1747,4.0
1724,268,4.0
1724,1088,4.0
1724,292,3.0
1724,265,5.0
1724,2324,5.0
1724,2411,4.0
1724,436,4.0
1724,2024,2.0
1724,2762,4.0
1724,207,5.0
1724,1060,4.0
1724,1249,4.0
1724,280,4.0
1724,1961,5.0
1724,122,1.0
1724,110,4.0
1724,1918,3.0
1724,3114,5.0
1724,1172,5.0
1724,318,5.0
1724,1246,5.0
1724,2410,4.0
1724,2100,4.0
1724,2541,3.0
1724,1441,4.0
1724,2340,5.0
1724,1584,3.0
1725,2115,4.0
1725,2541,4.0
1725,3081,5.0
1725,1197,5.0
1725,3238,1.0
1725,2699,3.0
1725,2710,3.0
1726,1954,4.0
1726,3753,1.0
1726,1744,1.0
1726,95,2.0
1726,2986,5.0
1726,3705,1.0
1726,163,5.0
1726,1389,1.0
1726,2115,4.0
1726,1610,5.0
1726,1702,1.0
1726,1377,2.0
1726,3710,3.0
1726,1769,1.0
1726,2642,1.0
1726,2427,3.0
1726,2990,4.0
1726,1479,1.0
1726,2476,3.0
1726,1391,4.0
1726,3062,3.0
1726,3519,3.0
1726,3431,1.0
1726,3082,3.0
1726,2571,2.0
1726,2532,4.0
1726,1277,1.0
1726,3578,3.0
1726,3287,1.0
1726,2722,3.0
1726,2126,1.0
1726,2792,1.0
1726,2041,1.0
1726,434,1.0
1726,1967,3.0
1726,3766,1.0
1726,44,2.0
1726,1590,3.0
1726,1480,4.0
1726,2421,1.0
1726,2153,1.0
1726,1376,2.0
1726,2985,5.0
1726,1374,4.0
1726,2138,2.0
1726,1499,1.0
1726,940,1.0
1726,393,1.0
1726,110,2.0
1726,2549,1.0
1726,2093,3.0
1726,502,1.0
1726,494,4.0
1726,3527,4.0
1726,1378,1.0
1726,3555,3.0
1726,70,3.0
1726,1762,4.0
1726,39,1.0
1726,474,4.0
1726,423,3.0
1726,3836,4.0
1726,2021,2.0
1726,3440,1.0
1726,1681,1.0
1726,60,4.0
1726,886,1.0
1726,3623,3.0
1726,714,5.0
1726,1432,1.0
1726,1375,4.0
1726,2468,1.0
1726,2643,2.0
1726,165,4.0
1726,2951,4.0
1726,2640,5.0
1727,1147,5.0
1727,3175,4.0
1727,2018,4.0
1727,1370,4.0
1727,562,4.0
1727,2019,5.0
1727,1580,4.0
1727,2581,3.0
1727,1389,2.0
1727,3812,4.0
1727,3614,4.0
1727,3035,5.0
1727,3699,4.0
1727,3712,4.0
1727,440,4.0
1727,3334,5.0
1727,1377,4.0
1727,3244,4.0
1727,762,3.0
1727,3702,4.0
1727,1248,4.0
1727,2948,5.0
1727,3773,4.0
1727,1292,5.0
1727,1047,3.0
1727,936,4.0
1727,1135,3.0
1727,1281,4.0
1727,2936,4.0
1727,1380,4.0
1727,3590,4.0
1727,3544,4.0
1727,2278,4.0
1727,1917,5.0
1727,550,4.0
1727,1294,5.0
1727,2723,4.0
1727,1381,2.0
1727,2140,4.0
1727,9,4.0
1727,2537,2.0
1727,2273,4.0
1727,22,3.0
1727,2335,2.0
1727,267,3.0
1727,3366,4.0
1727,3927,4.0
1727,2628,4.0
1727,1729,4.0
1727,2032,4.0
1727,3358,4.0
1727,674,4.0
1727,2098,3.0
1727,2599,4.0
1727,905,4.0
1727,1215,5.0
1727,3632,4.0
1727,1200,4.0
1727,2857,4.0
1727,1242,5.0
1727,2951,5.0
1727,3653,5.0
1727,411,3.0
1727,2245,3.0
1727,544,3.0
1727,2094,4.0
1727,2722,4.0
1727,2130,4.0
1727,1371,4.0
1727,592,4.0
1727,2535,3.0
1727,2012,5.0
1727,3613,4.0
1727,1395,4.0
1727,3741,4.0
1727,441,5.0
1727,21,5.0
1727,3174,4.0
1727,363,4.0
1727,165,4.0
1727,1375,4.0
1727,2531,3.0
1727,235,4.0
1727,208,3.0
1727,2659,4.0
1727,176,4.0
1727,2288,3.0
1727,11,4.0
1727,2416,4.0
1727,2011,5.0
1727,153,2.0
1727,3836,4.0
1727,1213,5.0
1727,3418,4.0
1727,2986,3.0
1727,590,4.0
1727,3654,5.0
1727,2405,4.0
1727,3253,4.0
1727,858,5.0
1727,1923,4.0
1727,3599,5.0
1727,2294,4.0
1728,2102,5.0
1728,920,5.0
1728,709,4.0
1728,2687,2.0
1728,595,4.0
1728,1214,3.0
1728,2087,5.0
1728,3114,5.0
1728,1032,5.0
1729,3598,3.0
1729,3285,3.0
1729,3855,3.0
1729,289,2.0
1729,3786,2.0
1729,3676,4.0
1729,948,3.0
1729,3569,2.0
1729,3484,2.0
1729,3872,4.0
1729,3751,4.0
1729,3362,4.0
1730,480,4.0
1730,837,4.0
1730,3190,2.0
1730,1971,3.0
1730,2858,5.0
1731,3326,3.0
1731,3300,4.0
1731,3556,4.0
1731,2837,3.0
1731,70,2.0
1731,2291,5.0
1731,3481,3.0
1731,247,5.0
1731,366,2.0
1731,1721,3.0
1731,1865,3.0
1731,3753,1.0
1731,3453,2.0
1731,3553,3.0
1732,296,5.0
1732,3510,4.0
1732,2028,5.0
1732,2858,5.0
1732,2188,4.0
1732,3173,5.0
1732,3566,3.0
1733,1073,3.0
1733,1208,5.0
1733,2596,4.0
1733,373,3.0
1733,3556,3.0
1733,514,3.0
1733,153,2.0
1733,306,5.0
1733,1298,3.0
1733,3476,4.0
1733,3254,3.0
1733,2399,2.0
1733,1261,5.0
1733,3503,4.0
1733,3262,4.0
1733,2901,4.0
1733,2003,3.0
1733,1985,4.0
1733,1222,4.0
1733,3056,4.0
1733,2713,2.0
1733,3618,3.0
1733,1918,3.0
1733,1977,3.0
1733,1552,3.0
1733,2568,2.0
1733,1997,5.0
1733,3438,3.0
1733,2150,4.0
1733,1354,5.0
1733,1986,3.0
1733,1840,3.0
1733,3930,4.0
1733,198,3.0
1733,1204,5.0
1733,177,3.0
1733,1904,4.0
1733,501,5.0
1733,924,5.0
1733,1771,3.0
1733,3108,4.0
1733,2525,4.0
1733,3951,4.0
1733,1405,3.0
1733,2483,4.0
1733,2428,2.0
1733,6,5.0
1733,382,2.0
1733,3608,4.0
1733,2371,4.0
1733,1197,3.0
1733,442,3.0
1733,3119,3.0
1733,3571,4.0
1733,671,3.0
1733,2725,4.0
1733,1573,3.0
1733,2287,4.0
1733,742,2.0
1733,3160,5.0
1733,1953,4.0
1733,1623,2.0
1733,1091,3.0
1733,2395,5.0
1733,1278,4.0
1733,1255,5.0
1733,1648,3.0
1733,1266,5.0
1733,2519,4.0
1733,1198,4.0
1733,3272,5.0
1733,2640,4.0
1733,3019,4.0
1733,492,4.0
1733,377,3.0
1733,1051,4.0
1733,1129,3.0
1733,3581,3.0
1733,3626,3.0
1733,2792,2.0
1733,2355,4.0
1733,879,2.0
1733,2986,3.0
1733,426,3.0
1733,1827,3.0
1733,1653,4.0
1733,1769,3.0
1733,2794,3.0
1733,2159,5.0
1733,3728,3.0
1733,3167,5.0
1733,3203,4.0
1733,1913,4.0
1733,1347,3.0
1733,1249,4.0
1733,546,2.0
1733,2710,4.0
1733,904,4.0
1733,1687,2.0
1733,1407,3.0
1733,111,3.0
1733,849,2.0
1733,2349,4.0
1733,1334,4.0
1733,919,4.0
1733,1310,3.0
1733,1912,4.0
1733,2119,3.0
1733,1217,5.0
1733,2672,3.0
1733,3796,4.0
1733,3831,3.0
1733,3386,4.0
1733,1346,3.0
1733,2841,4.0
1733,1659,4.0
1733,1245,4.0
1733,1952,4.0
1733,2514,2.0
1733,1094,3.0
1733,3182,3.0
1733,3477,2.0
1733,3518,3.0
1733,2712,5.0
1733,3578,3.0
1733,2470,3.0
1733,1077,5.0
1733,3726,5.0
1733,2361,3.0
1733,1033,3.0
1733,1729,5.0
1733,2076,5.0
1733,1704,5.0
1733,3510,4.0
1733,2004,4.0
1733,3481,5.0
1733,589,4.0
1733,2885,4.0
1733,2353,3.0
1733,2455,4.0
1733,431,3.0
1733,2617,3.0
1733,1345,3.0
1733,3917,4.0
1733,2169,3.0
1733,3175,3.0
1733,2118,3.0
1733,1210,4.0
1733,2880,3.0
1733,2763,3.0
1733,2280,2.0
1733,3569,4.0
1733,780,3.0
1733,1193,4.0
1733,2243,4.0
1733,2351,5.0
1733,3840,3.0
1733,3298,3.0
1733,3300,2.0
1733,2275,4.0
1733,3539,4.0
1733,1259,4.0
1733,3727,3.0
1733,750,5.0
1733,3060,4.0
1733,2699,3.0
1733,1387,5.0
1733,788,3.0
1734,1225,5.0
1734,3152,5.0
1734,3811,4.0
1734,3359,4.0
1734,1231,4.0
1734,1250,4.0
1734,1964,4.0
1734,971,4.0
1734,1259,4.0
1734,3424,4.0
1734,3093,5.0
1734,1210,3.0
1734,1095,4.0
1734,923,5.0
1734,1962,5.0
1735,11,3.0
1735,34,3.0
1735,505,2.0
1735,2359,3.0
1735,818,3.0
1735,725,4.0
1735,1918,3.0
1735,1884,5.0
1735,585,3.0
1735,2694,4.0
1735,2683,4.0
1735,2759,2.0
1735,2002,2.0
1735,3439,2.0
1735,1916,3.0
1736,2736,3.0
1736,2791,2.0
1736,3758,1.0
1736,3478,4.0
1736,3424,3.0
1736,2193,4.0
1736,2471,5.0
1736,1240,3.0
1736,2643,3.0
1736,3412,5.0
1736,1197,5.0
1736,2402,3.0
1736,3444,3.0
1736,2787,2.0
1736,2033,3.0
1736,3534,3.0
1736,2423,4.0
1736,1033,3.0
1736,3766,3.0
1736,2989,4.0
1736,2478,4.0
1736,3704,3.0
1736,2734,5.0
1736,1960,5.0
1736,1374,4.0
1736,2161,1.0
1736,2381,3.0
1736,1196,4.0
1736,3688,1.0
1736,2399,2.0
1736,1246,5.0
1736,2401,5.0
1736,1090,4.0
1736,1127,4.0
1736,1378,3.0
1736,2085,4.0
1736,2145,3.0
1736,2021,4.0
1736,2313,3.0
1737,3846,4.0
1737,2539,3.0
1737,2976,2.0
1737,2001,4.0
1737,708,3.0
1737,21,2.0
1737,1037,4.0
1737,500,4.0
1737,1918,4.0
1737,1784,4.0
1737,785,4.0
1737,2676,3.0
1737,1653,5.0
1737,2555,1.0
1737,590,2.0
1737,153,4.0
1737,3263,2.0
1737,1976,2.0
1737,1971,3.0
1737,1213,4.0
1737,2408,3.0
1737,168,2.0
1737,2671,4.0
1737,2580,4.0
1737,2502,5.0
1737,2572,4.0
1737,1983,2.0
1737,1831,4.0
1737,2155,3.0
1737,3100,4.0
1737,3576,4.0
1737,2641,4.0
1737,3937,4.0
1737,1969,3.0
1737,379,4.0
1737,19,3.0
1737,2713,4.0
1737,2268,4.0
1737,1923,5.0
1737,836,4.0
1737,1731,2.0
1737,747,2.0
1737,1266,3.0
1737,1682,5.0
1737,2291,3.0
1737,3948,4.0
1737,1985,2.0
1737,2808,4.0
1737,2380,2.0
1737,1197,4.0
1737,440,4.0
1737,1518,4.0
1737,2153,2.0
1737,180,4.0
1737,1584,5.0
1737,2297,3.0
1737,2097,3.0
1737,1713,2.0
1737,357,3.0
1737,2429,4.0
1737,3916,5.0
1737,1744,4.0
1737,1298,4.0
1737,585,2.0
1737,3256,4.0
1737,597,4.0
1737,1580,4.0
1737,1198,5.0
1737,2473,3.0
1737,3442,4.0
1737,1427,3.0
1737,3697,4.0
1737,2860,3.0
1737,2683,4.0
1737,2505,3.0
1737,3156,4.0
1737,1240,5.0
1737,1894,4.0
1737,212,2.0
1737,2456,3.0
1737,1917,5.0
1737,1503,3.0
1737,2373,3.0
1737,1610,5.0
1737,2720,2.0
1737,673,4.0
1737,2989,4.0
1737,539,4.0
1737,1779,2.0
1737,1456,2.0
1737,3433,2.0
1737,1268,4.0
1737,1592,3.0
1737,1378,3.0
1737,2353,4.0
1737,3869,3.0
1737,1603,4.0
1737,3699,4.0
1737,169,3.0
1737,3841,3.0
1737,2818,3.0
1737,1258,4.0
1737,2881,4.0
1737,2748,3.0
1737,671,5.0
1737,2699,4.0
1737,2605,5.0
1737,1094,3.0
1737,34,3.0
1737,104,5.0
1737,2033,4.0
1737,1590,1.0
1737,3479,3.0
1737,3524,4.0
1737,165,5.0
1737,1049,4.0
1737,1673,4.0
1737,2793,3.0
1737,3175,5.0
1737,1981,1.0
1737,3197,4.0
1737,2236,5.0
1737,3174,1.0
1737,1777,5.0
1737,1882,4.0
1737,5,3.0
1737,466,4.0
1737,886,4.0
1737,3258,3.0
1737,2840,4.0
1737,204,4.0
1737,2149,3.0
1737,2170,3.0
1737,2382,2.0
1737,489,3.0
1737,1130,3.0
1737,1972,3.0
1737,2288,4.0
1737,1973,2.0
1737,2269,4.0
1737,3877,3.0
1737,3203,3.0
1737,880,2.0
1737,3837,3.0
1737,227,4.0
1737,891,1.0
1737,2424,4.0
1737,198,4.0
1737,2,4.0
1737,2794,3.0
1737,1440,3.0
1737,2414,4.0
1737,3499,3.0
1737,1381,2.0
1737,2410,4.0
1738,3160,5.0
1738,2598,4.0
1738,2699,3.0
1738,1965,3.0
1738,908,3.0
1738,2688,3.0
1738,3615,3.0
1738,2763,4.0
1738,1580,5.0
1738,3481,4.0
1738,3578,4.0
1738,3408,4.0
1738,3534,3.0
1739,1228,4.0
1739,2762,4.0
1739,357,4.0
1739,1203,4.0
1739,3897,2.0
1739,497,4.0
1739,2997,4.0
1739,318,5.0
1739,2690,3.0
1739,3943,2.0
1739,3668,5.0
1739,3623,4.0
1739,2763,4.0
1739,3755,4.0
1739,3452,2.0
1739,314,4.0
1740,2657,5.0
1740,47,5.0
1740,904,5.0
1740,3435,5.0
1740,1617,4.0
1740,2791,3.0
1740,2303,3.0
1740,2454,5.0
1740,1210,3.0
1740,1284,4.0
1740,3167,5.0
1740,910,5.0
1740,3363,4.0
1741,3780,5.0
1741,546,1.0
1741,3735,4.0
1741,3201,5.0
1741,3658,4.0
1741,2616,4.0
1741,3713,4.0
1741,1415,4.0
1741,3283,3.0
1741,3763,3.0
1741,1047,5.0
1741,1226,5.0
1741,3067,4.0
1741,2851,2.0
1741,2723,1.0
1741,2943,5.0
1741,2668,3.0
1741,1722,4.0
1741,1580,4.0
1741,519,1.0
1741,1882,1.0
1741,3790,5.0
1741,534,5.0
1741,2926,4.0
1741,931,4.0
1741,2531,2.0
1741,25,3.0
1741,3020,5.0
1741,593,5.0
1741,2663,4.0
1741,969,5.0
1741,1265,4.0
1741,2944,5.0
1741,1103,5.0
1741,334,4.0
1741,2364,4.0
1741,493,4.0
1741,123,4.0
1741,3326,1.0
1741,1957,4.0
1741,2450,1.0
1741,1291,4.0
1741,173,1.0
1741,3094,5.0
1741,1095,2.0
1741,34,5.0
1741,1293,5.0
1741,589,5.0
1741,2614,3.0
1741,2076,5.0
1741,198,4.0
1741,2366,5.0
1741,235,4.0
1741,2820,3.0
1741,1280,5.0
1741,1374,5.0
1741,1178,5.0
1741,3808,4.0
1741,1921,5.0
1741,163,3.0
1741,2985,4.0
1741,610,5.0
1741,2664,4.0
1741,3274,2.0
1741,376,5.0
1741,112,3.0
1741,329,5.0
1741,1616,4.0
1741,527,5.0
1741,2377,3.0
1741,718,4.0
1741,1222,4.0
1741,3738,5.0
1741,780,5.0
1741,2667,4.0
1741,3019,5.0
1741,3702,4.0
1741,2553,2.0
1741,1779,1.0
1741,1549,4.0
1741,2406,5.0
1741,1376,5.0
1741,380,3.0
1741,1527,5.0
1741,3654,5.0
1741,1253,5.0
1741,674,4.0
1741,1215,3.0
1741,3175,4.0
1741,474,4.0
1741,3422,3.0
1741,2046,5.0
1741,1946,4.0
1741,562,3.0
1741,28,4.0
1741,3659,4.0
1741,68,5.0
1741,3592,3.0
1741,2657,5.0
1741,326,4.0
1741,3703,5.0
1741,3037,5.0
1741,1939,4.0
1741,2935,4.0
1741,3662,1.0
1741,3949,4.0
1741,2140,4.0
1741,2722,4.0
1741,2617,5.0
1741,621,4.0
1741,247,4.0
1741,2370,5.0
1741,2393,4.0
1741,196,3.0
1741,2322,2.0
1741,809,1.0
1741,2439,2.0
1741,933,4.0
1741,2357,5.0
1741,2403,4.0
1741,2721,5.0
1741,2311,5.0
1741,260,5.0
1741,2728,5.0
1741,954,5.0
1741,1221,5.0
1741,1261,3.0
1741,3046,4.0
1741,940,5.0
1741,3685,5.0
1741,3363,4.0
1741,3070,5.0
1742,1193,5.0
1742,1148,4.0
1742,3920,4.0
1742,1321,3.0
1742,1617,4.0
1742,1073,5.0
1742,260,4.0
1742,110,5.0
1742,3733,4.0
1743,3182,4.0
1743,2797,5.0
1743,1147,5.0
1743,3623,2.0
1743,1249,4.0
1743,1361,5.0
1743,3408,4.0
1743,3937,2.0
1743,3287,3.0
1743,3755,3.0
1743,1035,3.0
1743,3753,4.0
1743,1201,5.0
1743,2457,3.0
1743,3160,4.0
1743,2571,4.0
1743,908,4.0
1743,551,3.0
1743,3893,3.0
1744,3147,5.0
1744,3418,3.0
1744,1234,5.0
1744,1179,3.0
1744,1196,5.0
1744,2946,4.0
1744,3296,5.0
1744,1485,4.0
1744,357,5.0
1744,1225,4.0
1744,1259,4.0
1744,455,2.0
1744,2248,4.0
1744,2064,3.0
1744,920,5.0
1744,1962,3.0
1744,1952,3.0
1744,527,5.0
1744,144,3.0
1744,2340,3.0
1744,1203,4.0
1744,1246,3.0
1744,912,4.0
1744,858,5.0
1744,34,4.0
1744,3033,3.0
1744,161,4.0
1744,1958,5.0
1745,1997,4.0
1745,2336,4.0
1745,1127,4.0
1745,2541,4.0
1745,2959,4.0
1745,589,4.0
1745,2762,5.0
1745,2826,3.0
1745,3005,4.0
1745,2692,4.0
1745,3623,4.0
1745,377,4.0
1745,1678,5.0
1745,2908,3.0
1746,3593,3.0
1746,316,4.0
1746,2532,5.0
1746,2549,2.0
1746,1210,5.0
1746,24,5.0
1746,3927,5.0
1746,2528,5.0
1746,2300,5.0
1746,2092,5.0
1746,3503,4.0
1746,2363,5.0
1746,1022,3.0
1746,3471,4.0
1746,924,5.0
1746,3932,5.0
1746,2097,5.0
1746,2615,3.0
1746,2530,4.0
1746,1281,5.0
1746,1965,5.0
1746,2642,3.0
1746,3054,2.0
1746,1028,5.0
1746,3398,5.0
1746,2,5.0
1746,223,5.0
1746,1031,5.0
1746,1371,5.0
1746,2981,5.0
1746,3698,5.0
1746,2033,5.0
1746,327,5.0
1746,780,3.0
1746,2248,4.0
1746,2322,3.0
1746,1702,3.0
1746,2048,5.0
1746,2502,5.0
1746,1374,5.0
1746,933,4.0
1746,1294,5.0
1746,1924,5.0
1746,29,5.0
1746,596,5.0
1746,680,5.0
1746,1037,2.0
1746,2365,3.0
1746,76,2.0
1746,3704,5.0
1746,1223,5.0
1746,1191,5.0
1746,611,5.0
1746,1196,5.0
1746,2662,5.0
1746,2495,5.0
1746,3354,2.0
1746,2858,5.0
1746,2986,5.0
1746,595,5.0
1746,3160,5.0
1746,2448,5.0
1746,2677,5.0
1746,3718,5.0
1746,1862,3.0
1747,2505,5.0
1747,2791,2.0
1747,2858,5.0
1747,3478,2.0
1747,2015,1.0
1747,588,2.0
1747,674,3.0
1747,965,2.0
1747,1405,2.0
1747,970,1.0
1747,1031,1.0
1747,1214,1.0
1747,2731,4.0
1747,3710,2.0
1747,345,3.0
1747,952,3.0
1747,1377,2.0
1747,3525,2.0
1747,924,5.0
1747,2792,3.0
1747,2141,3.0
1747,1225,3.0
1748,2743,3.0
1748,1210,4.0
1748,2677,4.0
1748,1704,4.0
1748,1661,3.0
1748,780,3.0
1748,2137,4.0
1748,3623,3.0
1748,750,4.0
1748,2707,3.0
1748,3950,3.0
1748,2066,4.0
1748,3516,4.0
1748,1152,2.0
1748,1374,4.0
1748,2803,3.0
1748,1625,3.0
1748,3948,3.0
1748,2791,4.0
1748,425,3.0
1748,3713,4.0
1748,3682,4.0
1748,1722,3.0
1748,1187,3.0
1748,3370,2.0
1748,2457,3.0
1748,2533,2.0
1748,1069,4.0
1748,3726,2.0
1748,951,4.0
1748,1284,4.0
1748,22,4.0
1748,1480,3.0
1748,1233,4.0
1748,2278,4.0
1748,2973,3.0
1748,2058,3.0
1748,2176,3.0
1748,858,4.0
1748,3032,3.0
1748,3886,2.0
1748,588,3.0
1748,3244,4.0
1748,590,4.0
1748,2918,3.0
1748,2527,3.0
1748,3424,3.0
1748,3628,3.0
1748,1419,3.0
1748,2183,4.0
1748,1197,4.0
1748,3811,4.0
1748,194,4.0
1748,1948,2.0
1748,2985,4.0
1748,628,3.0
1748,3462,5.0
1748,1653,3.0
1748,2700,3.0
1748,3703,3.0
1748,3062,4.0
1748,2531,2.0
1748,1249,3.0
1748,1078,4.0
1748,761,3.0
1748,2664,4.0
1748,2067,5.0
1748,376,3.0
1748,164,4.0
1748,1947,3.0
1748,2511,4.0
1748,919,5.0
1748,2184,3.0
1748,3134,4.0
1748,2857,3.0
1748,587,3.0
1748,694,3.0
1748,1589,3.0
1748,1307,3.0
1748,3406,4.0
1748,1242,5.0
1748,1029,3.0
1748,1092,3.0
1748,1049,3.0
1748,3801,4.0
1748,1827,3.0
1748,3702,3.0
1748,3730,4.0
1748,1282,2.0
1748,3701,3.0
1748,1080,4.0
1748,3814,4.0
1748,2204,4.0
1748,832,3.0
1748,339,3.0
1748,2455,3.0
1748,635,3.0
1748,1834,3.0
1748,1584,3.0
1748,155,3.0
